,Corezn,Perimeterzn1,Perimeterzn2,Perimeterzn3,Perimeterzn4,CoreznDAT,Perimeterzn1DAT,Perimeterzn2DAT,Perimeterzn3DAT,Perimeterzn4DAT,MAT,Coolingcoil_Outtemp,Fan_outtemp,RAT,OAT
2006-02-05 15:00:00,24.699064527661616,34.62556428809281,25.38793663852701,23.131098421428344,28.88552214993543,26.2315058513534,26.2315058513534,26.2315058513534,26.2315058513534,26.2315058513534,26.2315058513534,26.2315058513534,26.2315058513534,26.2315058513534,17.2
2006-02-05 16:00:00,24.902606109883422,33.14315835109747,24.846700842430607,22.92478126897157,29.934913167772084,26.021780094466266,26.021780094466266,26.021780094466266,26.021780094466266,26.021780094466266,26.021780094466266,26.021780094466266,26.021780094466266,26.021780094466266,17.2
2006-02-05 17:00:00,24.9998555897304,31.21181823910894,24.580861138533276,22.81801354279161,30.010233381303735,25.520452065295782,25.520452065295782,25.520452065295782,25.520452065295782,25.520452065295782,25.520452065295782,25.520452065295782,25.520452065295782,25.520452065295782,16.7
2006-02-05 18:00:00,24.864659642232336,28.956897516172813,23.98861335680778,22.377539287732517,27.332353638001507,24.660304722011137,24.660304722011137,24.660304722011137,24.660304722011137,24.660304722011137,24.660304722011137,24.660304722011137,24.660304722011137,24.660304722011137,14.999999999999996
2006-02-05 19:00:00,24.659024450387683,27.478139500650048,23.40827863321876,21.89916017760241,25.439301646041816,23.76947238445697,23.76947238445697,23.76947238445697,23.76947238445697,23.76947238445697,23.76947238445697,23.76947238445697,23.76947238445697,23.76947238445697,13.900000000000002
2006-02-05 20:00:00,24.441948725431555,26.523146552227356,23.015331024743993,21.609582623081163,24.386236601619853,23.153239442424514,23.153239442424514,23.153239442424514,23.153239442424514,23.153239442424514,23.153239442424514,23.153239442424514,23.153239442424514,23.153239442424514,13.3
2006-02-05 21:00:00,24.23612033621157,25.82427792500927,22.69332751457715,21.38596794628284,23.713384157928825,22.638181338088835,22.638181338088835,22.638181338088835,22.638181338088835,22.638181338088835,22.638181338088835,22.638181338088835,22.638181338088835,22.638181338088835,13.3
2006-02-05 22:00:00,24.06207606751011,24.970160233222543,22.134215972226624,20.939891738369024,22.954232037722264,22.114899824656007,22.114899824656007,22.114899824656007,22.114899824656007,22.114899824656007,22.114899824656007,22.114899824656007,22.114899824656007,22.114899824656007,12.2
2006-02-05 23:00:00,23.90442033337429,24.333078036787718,21.73100374248794,20.628881962058145,22.440840759741597,21.711652146106154,21.711652146106154,21.711652146106154,21.711652146106154,21.711652146106154,21.711652146106154,21.711652146106154,21.711652146106154,21.711652146106154,11.1
2006-02-06 00:00:00,23.896241496544825,23.992606270825494,21.57611780168973,20.55581130929418,22.230073260238775,21.493912259508214,21.493912259508214,21.493912259508214,21.493912259508214,21.493912259508214,21.493912259508214,21.493912259508214,21.493912259508214,21.493912259508214,11.1
