,CoiloutletEnthalpy,CoilinletEnthalpy,Chillerpower,Fanpower,HeatSP,CoolSPCore,CoolSPPerimeter1,CoolSPPerimeter2,CoolSPPerimeter3,CoolSPPerimeter4,Drybulb,Wetbulb,HVAC_Corezn,HVAC_Topzn1,HVAC_Topzn2,HVAC_Topzn3,HVAC_Topzn4
2006-06-27 02:00:00,36383.74965041345,50717.714275174716,9640.280537481634,2196.957624975388,15.6,25.089,25.379,23.388,25.126,25.927,32.8,19.0168000413593,-18022.55251899096,-3736.2947986834843,-4548.404113951011,-3679.607880798036,-3598.1559350737316
2006-06-27 03:00:00,36514.88829344926,50568.68337887703,9640.280537481634,2140.4696992455674,15.6,25.089,25.379,23.388,25.126,25.927,32.2,18.85144468077034,-18373.250576969775,-3665.6026044412056,-3775.725331816595,-3604.368980793839,-3486.1617225726036
2006-06-27 04:00:00,35491.54105792581,49253.6158861844,9640.280537481634,2134.122020133866,15.6,25.089,25.379,23.388,25.126,24.091,31.7,18.02119441449123,-18284.99761411139,-3644.8796276299327,-3684.436719183173,-3583.6235014406925,-3442.754525292855
2006-06-27 05:00:00,36119.95977355476,49264.79932593554,9640.280537481634,2154.67233266909,15.6,24.212,25.379,23.388,25.126,25.143,30.6,17.97177593563307,-18293.288340794952,-3572.062768119807,-3969.992491484614,-3576.1720876716518,-3355.758996060442
2006-06-27 06:00:00,36394.717471982614,49759.564799464286,9640.280537481633,2338.88537490396,15.599999999999996,25.256999999999998,25.378999999999998,25.732999999999997,24.276,25.143,31.1,18.32764322117581,-18578.871816792536,-3686.224145424958,-4267.37694112529,-6846.063055571176,-3444.8430785792307
2006-06-27 07:00:00,36256.61084478877,49153.87172983576,12543.553788139863,6736.440145485535,15.6,24.242,24.332,25.733,24.627,25.143,33.3,19.125641163203902,-37073.680321286505,-7826.840574074446,-11902.852030269018,-9706.111641967229,-3918.3331541534085
2006-06-27 08:00:00,33925.24814874299,50988.20164593843,14946.763188556737,5798.341969093374,15.6,24.242,25.467,24.059,24.627,24.351,35.6,19.5796392163462,-44494.03433359222,-6766.73929662127,-18928.427401277226,-10458.790967916106,-6483.156318846184
2006-06-27 09:00:00,34246.235197931586,51853.66092404197,16996.77125441209,7518.184872038578,15.6,24.242,24.193,24.059,24.627,25.115,36.7,19.69928055963325,-49055.88359648731,-11801.663631877218,-18840.14839048018,-11230.258370339874,-6266.954006889397
2006-06-27 10:00:00,34667.833092402805,52830.78593808884,20102.6730941505,10157.304695253422,15.6,24.242,24.767,25.387,24.627,23.73,40.0,20.4247503410174,-52600.72599587194,-13013.164302842843,-17774.32519413499,-12611.026766309858,-9792.68251361791
2006-06-27 11:00:00,33758.165304554626,54609.89772095694,16762.232634080217,4625.76680285694,15.599999999999998,25.346,24.767000000000003,23.414,24.627000000000002,25.796,40.6,20.421966425700322,-30732.27938142728,-13678.54087874205,-16251.242090350883,-12526.117455426962,-5458.336404789152
2006-06-27 12:00:00,34514.555053115146,53565.592808182584,20384.576853691276,9228.694063804547,15.6,25.346,24.767,23.414,23.905,23.946,42.2,20.57775237752558,-41197.350657490315,-16112.707583267998,-14093.595363014723,-16183.510219757653,-9771.98835269946
2006-06-27 13:00:00,34062.34079571139,54359.577521364634,22315.301575423753,8351.33663733414,15.599999999999998,25.346,23.234,24.910999999999998,25.904999999999998,23.946,43.3,21.18654273800233,-46855.08325957525,-21601.589019927633,-9426.75676115459,-9542.754195457677,-13862.670020570526
2006-06-27 14:00:00,33905.5846050576,52735.87625137566,27897.395924261786,20814.509785688184,15.599999999999996,23.822,25.956999999999997,24.910999999999998,23.488999999999997,23.945999999999998,43.3,20.77874266336634,-74180.76920972065,-10275.422271406047,-9952.25895042338,-17746.341466672093,-18046.071985928113
2006-06-27 15:00:00,34664.03791652297,52277.65922972323,26798.98707602478,21719.484055979166,15.599999999999998,24.542999999999996,23.247,23.627999999999997,23.489,24.966,43.3,20.771843832564528,-55058.84196306829,-17733.396061629104,-12794.546862819147,-18339.249526146177,-20116.472703050622
2006-06-27 16:00:00,32950.22047952723,51816.344771059266,23711.40006023078,13427.683161876985,15.599999999999996,23.471999999999998,24.62,25.956999999999997,23.488999999999997,23.769999999999992,43.3,20.35018216260844,-58906.14865898687,-11659.229121497188,-5165.76132049998,-15214.92943689329,-23618.580700912426
2006-06-27 17:00:00,34988.58274628921,50327.393366120275,23614.497059522542,24121.261386922906,15.599999999999998,23.471999999999998,23.295,23.349,23.489,25.502,43.3,20.35018216260844,-48148.30669126222,-14201.150162620255,-9413.183414138886,-15092.549868383921,-18985.020587387135
2006-06-27 18:00:00,33169.43429400068,50330.467295074726,16418.622981323297,7203.029144596711,15.599999999999996,23.471999999999998,25.468999999999998,25.997999999999998,25.432,23.607999999999997,42.2,19.76249763430447,-41286.25847817696,-5282.9409851669825,-3296.3795698519193,-7974.387903301267,-19129.402446953434
2006-06-27 19:00:00,34268.49598385472,49111.485698040415,15222.744247469132,8408.293536536672,15.6,23.472,24.379,24.425,23.98,23.608,41.1,19.5610174595765,-36803.261456514854,-7221.938681947038,-4951.755688516014,-9768.537033301933,-11474.693140550165
2006-06-27 20:00:00,34438.80907581729,49596.774507025766,12692.59091652728,4664.942575996459,15.600000000000001,23.472000000000005,25.577000000000005,24.425000000000004,23.98,25.678,39.4,19.70395719636264,-32789.378224145556,-4047.0256288862274,-5334.0252049690225,-8339.831265988683,-3898.906186723157
2006-06-27 21:00:00,36551.14225433097,53642.316812435995,10792.420842250047,2364.232327135179,15.599999999999998,24.897,25.576999999999998,25.275999999999996,23.98,25.677999999999997,37.8,20.69419891629018,-18510.175652538423,-4254.463498263667,-3260.8883994739494,-7528.306722586893,-3964.701457640954
2006-06-27 22:00:00,36945.79198911414,53703.79524874062,10854.763381634331,2443.627051560951,15.599999999999998,24.897,25.576999999999998,24.128999999999998,23.98,25.677999999999997,37.2,20.609904213621697,-18689.398002611524,-4116.878829337167,-4798.123042837041,-6839.025168966794,-3960.3917922137616
2006-06-27 23:00:00,36585.91777583864,50970.66832559177,12466.139687416699,4816.482349264665,15.6,23.072,24.921,25.499,25.126,24.645,36.7,20.28461505491763,-35008.63744135672,-5853.988267512973,-2800.974224138212,-3843.4680831144738,-5088.485090740212
2006-06-28 00:00:00,36641.60541643802,52810.405200443354,10159.796720298422,2323.7664882299987,15.599999999999998,24.261,25.576999999999998,24.552,23.98,25.677999999999997,36.1,19.894421811777157,-17927.981048604437,-4057.43970563467,-3879.448592078972,-6422.455230757378,-3883.101836073476
2006-06-28 01:00:00,36947.34688082209,52561.01119428756,9935.628522079038,2326.3208008177194,15.6,24.261,25.577,24.207,23.98,25.678,35.0,19.73838710324193,-18127.83568055964,-3938.5098035997826,-4122.740638147074,-6023.147500205101,-3751.8523711969938
2006-06-28 02:00:00,37092.58201076185,52432.19071748998,9693.736695985159,2266.3205204617225,15.6,24.261,25.577,24.545,25.299,23.479,34.4,19.606238981719034,-18386.713975775827,-3950.2920504621143,-3261.7356787531035,-3624.5999084261034,-5931.276671770094
2006-06-28 03:00:00,37323.10991021444,51728.23474486868,10101.365748638833,2761.9123659378174,15.6,24.938,23.872,23.364,24.227,23.479,33.3,19.375006242248396,-18376.47165040505,-6619.543014343737,-4900.421756800389,-4685.054488801894,-5218.871402349106
2006-06-28 04:00:00,37115.37262573435,51238.113322705554,9640.280537481634,2178.7794333432066,15.6,24.301,23.872,25.947,24.227,25.587,32.2,18.86462445700948,-18300.50741218996,-5241.311126545696,-2480.3846040171493,-3777.0007273235888,-3355.548160221217
2006-06-28 05:00:00,37638.47914885169,51537.35257241657,9640.280537481634,2048.035000616193,15.6,25.57,25.13,24.256,24.514,25.587,31.7,18.993440925280183,-18224.557949767797,-3597.7437614113323,-2715.151311431271,-3508.1441496474226,-3362.9077351741507
2006-06-28 06:00:00,37552.162145481925,50842.92561708655,9794.613869188055,2806.9846121636892,15.6,23.793,24.275,25.4,23.947,23.524,32.2,19.10995973492363,-21924.864171270296,-4841.898018873688,-3058.748424693943,-6265.196932405838,-4619.133372317636
2006-06-28 07:00:00,38021.97535192086,51821.614856407214,10802.646659649026,3535.9710276870464,15.600000000000001,24.864,25.796,25.4,23.947,24.833,33.3,19.63531788399073,-25719.337327877172,-4565.055259801437,-7021.957432557534,-10047.825443111822,-4338.615452233815
2006-06-28 08:00:00,37071.11043245583,51419.589997760195,15576.439941276518,9764.19592201385,15.600000000000001,24.048,23.692,23.346,23.947,24.258000000000003,34.4,19.61570938464064,-43344.468982147104,-11087.551046070475,-12796.325072823547,-11495.888245639462,-6777.107337114985
2006-06-28 09:00:00,38622.948825241416,52859.12271644752,14684.101299626704,8768.215044331844,15.600000000000001,24.917,23.692,25.324000000000005,25.470000000000002,24.258000000000003,35.0,19.748107733436534,-33381.822486333775,-15312.571603956392,-11902.25684156689,-8349.102320030972,-8683.551172590145
2006-06-28 10:00:00,37952.04390044914,53328.35750103279,16299.409581792852,9389.992929228238,15.600000000000001,24.917,23.692,25.324000000000005,23.066,25.901,35.0,19.748107733436534,-38763.887212479225,-15984.10033523765,-9976.794090579078,-16995.859180128216,-6080.891682357622
2006-06-28 11:00:00,35348.84925653134,53406.974116324316,23392.340624254994,14124.890343680689,15.599999999999996,23.249999999999996,25.042999999999996,23.414,25.508999999999997,25.901,37.2,20.625239073893162,-66488.24012928124,-11840.496353192886,-14200.018298979547,-8711.340853523126,-6467.63345905915
2006-06-28 12:00:00,33527.85284382512,52222.21479645353,27827.770945087857,23111.24482318378,15.600000000000001,23.25,23.025,23.414,23.113,25.901,38.9,21.091532378470887,-69230.56975869289,-19957.07457434937,-13115.387334815718,-17036.43707992103,-7879.054549856766
2006-06-28 13:00:00,35835.72530549634,54223.17803593229,18939.091531366525,7818.229549848928,15.599999999999998,24.645000000000003,25.824000000000005,23.414,23.113,25.901000000000003,40.6,21.478513077828165,-38127.08285869908,-10697.323751702766,-11965.538959810285,-19122.05214772619,-10026.729006452322
2006-06-28 14:00:00,33858.212389971086,51961.016961331086,27771.47071953701,25220.915955496173,15.600000000000001,23.125,23.033,23.414,23.113,25.901,40.0,20.76064740009074,-67269.2020324786,-18968.92381556273,-11662.440177559578,-17617.391766516404,-14228.315957396584
2006-06-28 15:00:00,32842.1435304086,51415.14294296798,28534.455240905332,20180.05903569586,15.599999999999998,23.125,25.412,23.414,23.112999999999996,25.901000000000003,41.1,20.694516918454656,-71920.09134484902,-10981.972298800629,-11611.216477551912,-17631.445758078753,-16883.871245771144
2006-06-28 16:00:00,34332.931466302594,51548.70922448221,19769.85839237907,11041.035119481276,15.599999999999998,23.125,25.412,25.479999999999997,24.569,23.275,40.6,20.762645728683946,-51519.84462654674,-9711.751327851978,-5357.438494532183,-10382.830849095957,-20279.68822876852
2006-06-28 17:00:00,36059.94798856083,50637.10446203457,16651.660503023435,10830.912478723832,15.6,23.125,25.412,24.1,24.569,25.04,40.0,20.053560062976707,-42373.8700239488,-8935.187222473389,-7356.543767357416,-9767.544384947438,-10371.960428710849
2006-06-28 18:00:00,35302.65509986957,52556.37620969072,12092.386741658738,3231.9211411807255,15.600000000000001,24.905000000000005,25.412,25.616000000000003,24.569000000000003,24.006000000000004,38.9,19.753689826914243,-18773.654958676652,-7236.579759239094,-3560.3886649587807,-8676.261145480134,-9323.177343479956
2006-06-28 19:00:00,35190.951038048865,49822.52475410755,13524.366328291775,6552.1284774239975,15.600000000000001,23.433,23.399,25.616000000000003,24.569000000000003,24.006000000000004,37.8,19.42626513905353,-31953.526398370912,-11545.015018575754,-3164.794185868158,-7309.17064454749,-7544.757928213048
2006-06-28 20:00:00,34957.82344653047,51378.86272815944,10930.318706101214,2820.001063264981,15.599999999999998,25.553999999999995,23.399,25.616,24.568999999999996,24.777,37.2,19.37947495199754,-18670.856168878006,-9893.857928120993,-2953.9565788507134,-5954.353054276426,-4315.159434211156
2006-06-28 21:00:00,34712.4245365773,49641.09748513103,11389.665552923969,3809.5958069297067,15.600000000000001,23.760000000000005,25.543,24.337,23.014000000000003,23.571000000000005,36.7,19.07842147429208,-23081.693431308122,-3803.7460189411418,-4863.747706105844,-9703.837508376075,-6227.95512945924
2006-06-28 22:00:00,35069.12166991176,49527.8558998908,11579.886035885776,4096.739102232451,15.6,23.76,23.466,24.337,23.014,23.571,36.1,19.308971065444,-22441.618165759184,-7309.950838027005,-4506.081638423116,-8960.388009324017,-5963.585184451678
2006-06-28 23:00:00,36792.68349489469,52681.68220671479,10057.63331846602,2292.414971127057,15.6,24.261,25.577,24.129,23.98,25.678,35.6,20.138439975934933,-18114.81607904619,-3796.7419767183997,-4459.168922867833,-5154.1540531843375,-3624.6428483514464
2006-06-29 00:00:00,36044.32058069567,51386.77025487065,10154.481123215242,2551.8695202211693,15.599999999999998,25.693,24.683999999999997,24.336999999999996,23.014,23.571,35.0,19.45792559015194,-18095.299631493013,-3852.552125511367,-3434.5113833140977,-7090.078195965209,-4716.836181450955
2006-06-29 01:00:00,36117.117412701045,49971.730185650245,10369.257476916138,3218.6114780936605,15.6,23.214,24.348,25.516,25.043,25.685,34.4,19.333610323922667,-27292.88675797705,-5258.385854375471,-2642.257231697485,-3452.942404696663,-3525.5160866726396
2006-06-29 02:00:00,36980.77256307806,51757.496100834636,9640.280537481634,2064.411924910266,15.6,24.851,25.065,25.516,24.202,25.685,33.3,19.37050476083525,-17702.489077271777,-3737.91749712656,-2630.756723275156,-3895.5507085819395,-3486.559022654666
2006-06-29 03:00:00,37173.09384953526,51696.401073037414,9640.280537481634,2052.5929832395846,15.6,24.851,25.065,25.516,24.202,25.685,32.8,19.273785941216794,-17939.454268106256,-3691.5974156670404,-2593.6280238962645,-3702.322105954038,-3419.3393953419254
2006-06-29 04:00:00,37016.81733347461,49853.13500351852,10678.657285460251,4077.400510227067,15.6,23.007,23.412,24.355,25.844,23.145,32.8,19.273785941216794,-28559.279633269733,-6477.193316795821,-2855.5559459626284,-3493.905690664754,-4768.424206349048
2006-06-29 05:00:00,36990.63865034707,51236.28517201953,9640.280537481634,2118.8764899668977,15.6,24.635,24.663,25.957,25.844,23.145,32.8,19.0303305991601,-17344.329998227702,-3542.608529993604,-2555.524538071806,-3460.0966144937247,-4264.94365984418
2006-06-29 06:00:00,36661.01658211887,50199.03801037093,9879.563647807961,2806.152391160911,15.6,23.754,24.384,23.543,23.034,25.757,32.2,18.616842808113613,-17874.0204026443,-3823.0042680136626,-6120.058372025474,-7995.242782465503,-3328.3729109360875
2006-06-29 07:00:00,36367.301689070126,50397.54295430036,9681.048994134002,2490.7802728664656,15.599999999999996,25.767999999999997,24.384,25.48,25.379999999999995,24.149999999999995,32.2,18.375835061906642,-20397.104117732266,-7255.547721482199,-4520.8712100430375,-4038.9950290359216,-4731.6854115765345
2006-06-29 08:00:00,37624.44188224808,52415.41952445316,10363.007049180975,2872.2716349509,15.6,25.768,25.674,24.465,25.38,25.067,33.3,19.379505615050494,-21666.079323034784,-5949.408054957743,-9322.13116039332,-6026.916622872043,-4781.290039059354
2006-06-29 09:00:00,37257.2376130355,52797.56637086737,13645.210545374674,5479.183227706866,15.600000000000001,25.768000000000004,25.674,24.697,23.168000000000003,25.067000000000004,35.0,19.743248134479927,-26791.919556552417,-8600.440498589704,-11182.369113434132,-16122.970228508828,-6561.831768161376
2006-06-29 10:00:00,36864.82278089378,53328.97055739697,16393.097907238127,7697.23800155835,15.599999999999998,25.767999999999997,24.471,24.697,23.168,25.067,35.6,20.143294730227314,-32067.379670724644,-15305.102884994629,-13577.235162865285,-17677.936457678286,-8090.378412984778
2006-06-29 11:00:00,34626.114334378915,52385.75215354265,24841.269074557677,17818.975323270442,15.599999999999998,23.145000000000003,25.403,24.696999999999996,23.168,25.066999999999997,34.4,20.138209677935343,-69612.42318725093,-12607.131180529534,-11698.677763628857,-16050.510490230676,-7995.114514578592
2006-06-29 12:00:00,33671.228680883534,52055.61112886532,25538.857934236272,16880.057551093836,15.6,23.145,25.403,24.697,23.168,25.067,33.3,20.126760470116714,-71711.32683413691,-13352.368268789614,-9839.314997506322,-16229.327024890037,-8266.62562286864
2006-06-29 13:00:00,35629.101157416764,54407.149751182726,16398.58996972,5550.913280425637,15.599999999999996,25.741999999999997,23.083999999999996,23.30099999999999,25.399,24.022,32.8,20.483624445641265,-26301.740925027967,-20766.892957488988,-12233.771183647032,-8111.380051504291,-11650.136348262738
2006-06-29 14:00:00,34040.454406164594,52759.23060601603,23240.029353235226,12183.88750380259,15.6,24.089,23.084,23.301,23.567,24.022,32.8,20.483624445641265,-45689.47076652406,-20669.56924316545,-12471.579129534877,-15165.309146648371,-13886.808482711407
2006-06-29 15:00:00,40016.95802610278,54725.488035477945,13268.06338395703,5269.142923707033,15.599999999999998,25.827,23.083999999999996,24.716999999999995,25.604999999999997,24.022,32.2,20.504031047562762,-24343.57061520902,-16462.750980281617,-7187.888947685616,-7719.770303299247,-10358.702652400189
2006-06-29 16:00:00,41192.377886554845,55553.0275246551,14665.846247514382,7389.540214103692,15.599999999999998,23.823,25.038000000000004,23.399999999999995,25.604999999999997,24.022,32.2,20.952000715366008,-35842.434194183756,-7266.344123166069,-9094.113243481987,-7222.742884370076,-10660.802543238295
2006-06-29 17:00:00,42151.00817757153,55718.804895151894,13472.151364532212,6268.12839235832,15.599999999999998,23.823,25.038000000000004,23.399999999999995,25.604999999999997,25.811,31.7,20.793574561669086,-40024.102929800065,-6530.2875547669755,-7785.303486853822,-6434.768788222807,-4257.392307791434
2006-06-29 18:00:00,42642.35942168186,56003.44680296332,11587.401736483524,4134.855259567497,15.599999999999998,23.823,25.038000000000004,25.572,25.604999999999997,23.377,31.1,20.550705384240235,-32904.41747152341,-5638.523187446257,-2712.7784880323716,-4556.968599889694,-6870.262101234011
2006-06-29 19:00:00,42905.74980625885,57035.411538589564,10537.677240055405,2866.976561001881,15.600000000000001,25.176,23.054000000000002,23.303000000000004,25.605000000000004,25.326000000000004,31.1,20.55396901731736,-19310.31535510936,-9840.133007133261,-5083.567742060076,-3942.7340770586065,-3650.7285652353394
2006-06-29 20:00:00,43030.09971337915,57163.51884110145,9911.363066318143,2102.3798887409844,15.6,25.176,24.558,25.809,25.605,23.796,30.6,20.3798367141865,-19368.78048092901,-3844.1892227947237,-2599.142415832892,-3851.324183294816,-4245.882858719153
2006-06-29 21:00:00,43054.85367822513,57039.381814689725,9890.389351805925,2200.3981039786086,15.6,25.176,24.483,23.751,25.605,23.796,30.0,20.320632634674148,-19226.67724039275,-4044.97865194957,-3718.548603977603,-3795.3890762868405,-4179.46199892208
2006-06-29 22:00:00,43007.64292843836,57108.50190157569,9952.529907780601,2398.838070708103,15.600000000000001,25.176,24.577000000000005,25.652000000000005,23.387,23.796,29.4,20.44341947635043,-19013.667813297325,-3906.00730589299,-2570.691250262695,-7489.501963264093,-3743.951561704946
2006-06-29 23:00:00,43004.65243654912,55990.73348480744,9741.073276653382,2402.388456780777,15.6,25.693,24.684,24.337,23.014,23.571,28.9,19.850950416655,-18732.112478902483,-3655.2745621566705,-2519.1425373760903,-7387.235654504342,-3591.369396437203
2006-06-30 00:00:00,42765.10280384945,54849.31229015329,10248.388143065462,3688.128443190758,15.6,23.349,23.16,25.057,23.387,23.796,28.3,19.749249184499774,-27722.8882516846,-6281.6685124142305,-2484.9312780556957,-4926.060946027368,-3257.8135135041944
2006-06-30 01:00:00,42962.479477585235,55061.89313722874,9743.903910649948,2865.015197518439,15.6,23.349,23.16,23.83,23.387,23.796,27.8,19.89604989279552,-23375.30759374815,-5285.7849908565695,-2480.4992375444763,-4158.4029698772565,-3159.982915703391
2006-06-30 02:00:00,43014.88745891734,55113.896260928595,9747.264175527363,2471.7559869766374,15.6,23.349,23.16,24.7,23.387,23.796,27.8,19.89604989279552,-21356.752755585498,-4149.638202016763,-2335.759799436895,-3488.0890054105716,-3043.0887051146005
2006-06-30 03:00:00,43029.91362570024,55641.814921432764,9816.522298944275,2206.4563988944933,15.6,23.349,24.825,24.368,25.656,25.164,27.2,20.109962364464305,-19513.89982391442,-3204.9267195019725,-2293.37076486775,-3144.708915240856,-2980.116761355511
2006-06-30 04:00:00,43058.52812195203,55293.48602799371,9739.71195659634,2139.5358424112183,15.6,23.349,24.825,25.666,25.656,24.291,26.7,19.861625926654874,-18585.3446385941,-3174.683872970818,-2244.2951345139704,-3098.9870201850904,-2903.55657242598
2006-06-30 05:00:00,43063.51752348628,55949.2530393277,9815.479890507258,2064.5364465565603,15.6,25.066,24.825,25.666,23.276,25.424,27.2,20.109962364464305,-17257.342644572025,-3191.8135656258814,-2273.2008624488817,-3499.038038236141,-2900.504045089637
2006-06-30 06:00:00,43046.96588263676,54838.86289818745,9643.040285966606,2142.7471043283244,15.6,24.226,23.646,25.666,23.276,25.424,27.8,19.53404982362576,-17482.43444532701,-3366.1584822217374,-2440.6890980699845,-4543.375021639413,-2995.2881197097277
2006-06-30 07:00:00,42523.48694562983,55290.53386144345,11317.808790881078,4441.472775041133,15.6,24.226,23.646,23.765,23.276,24.088,30.0,20.32667380949581,-27558.8564671694,-6728.470284244327,-6864.796232581545,-8335.993516124028,-3466.464246105327
2006-06-30 08:00:00,39414.48514458385,55952.03054813447,13382.905369425742,4309.417903390413,15.600000000000001,24.715000000000003,25.249000000000002,23.765,23.276,24.846000000000004,31.1,20.342948463846668,-28347.415256865752,-5074.575326018753,-13515.06999506657,-10695.460653219316,-4146.245613611618
2006-06-30 09:00:00,34319.492404454526,55292.905836428836,23785.279962803215,8010.996445517245,15.599999999999998,23.292,25.249,23.765,25.139999999999993,24.845999999999997,33.3,20.853374881063008,-55892.68171915681,-7579.450758746865,-17035.92093642412,-6881.0486946485,-5603.798513923462
2006-06-30 10:00:00,40781.73783193675,55712.745686545255,14422.402281578068,6222.278875152162,15.599999999999998,25.104999999999997,25.249,25.621000000000002,23.869999999999997,24.402999999999995,35.0,21.07820422767606,-26212.151937762355,-10750.268271110901,-13602.412425143702,-11899.916362573666,-7527.869789895085
2006-06-30 11:00:00,38971.18331810234,56074.803334140524,17036.762707106795,7278.453818240712,15.6,25.105,23.46,24.028,23.87,25.222,36.1,21.032138952185623,-28841.913507195968,-17407.85387861435,-13876.961670842738,-13262.095615647338,-6012.1849064313365
2006-06-30 12:00:00,38200.32656836502,56203.75841601051,20571.054948806905,9888.443989172385,15.6,25.105,23.46,25.523,23.87,23.397,36.7,21.722689230129546,-42864.78129330257,-18575.237646053894,-7320.462441831262,-13366.256027206757,-9963.554576650637
2006-06-30 13:00:00,38252.64549404983,56315.87500351175,19643.5734273278,8868.615737603364,15.599999999999996,25.104999999999997,23.459999999999997,23.832999999999995,25.384,25.931999999999995,37.2,21.492218735809736,-44555.259183909475,-18642.49929863711,-10961.33536887189,-9368.16052690052,-7174.06310208793
